배출년도,배출월,배출일,시군구명,배출량(g),배출량비율(%),배출횟수,배출횟수비율(%)
2019,09,21,포천시,7210350,2.99,4405,3.1
2019,09,21,하남시,2485500,1.92,47,2.37
2019,09,21,화성시,78708219,2.72,45234,2.72
2019,09,20,고양시,405800,2.93,373,3.12
2019,09,20,과천시,220700,2.81,198,2.85
2019,09,20,구리시,27209150,3.43,7650,3.07
2019,09,20,군포시,5746750,2.72,4147,2.93
2019,09,20,남양주시,16134950,2.69,10565,2.88
2019,09,20,동두천시,6779100,2.77,4487,2.99
2019,09,20,부천시,15649750,2.79,10715,2.98
2019,09,20,성남시중원구,324750,2.54,272,3.02
2019,09,20,성남시분당구,417950,3,359,3.42
2019,09,20,수원시권선구,33978950,2.72,23433,2.95
2019,09,20,수원시팔달구,10518550,2.69,7824,2.99
2019,09,20,수원시영통구,43192100,2.84,29231,2.98
2019,09,20,수원시장안구,22710400,2.71,15916,2.94
2019,09,20,시흥시,8744450,2.81,6046,2.98
2019,09,20,안양시,4976050,2.6,3380,2.83
2019,09,20,양주시,16829350,2.79,11443,3.01
2019,09,20,여주시,4549450,2.84,2380,3.04
2019,09,20,오산시,24043200,2.83,15342,3.02
2019,09,20,용인시,99751800,2.78,67639,2.99
2019,09,20,의왕시,26022900,3.51,5065,3.05
2019,09,20,의정부시,6117550,2.77,4034,2.9
2019,09,20,이천시,13638500,2.74,7397,2.97
2019,09,20,파주시,24228500,2.78,16296,3.01
2019,09,20,평택시,7154050,2.98,4370,3.14
2019,09,20,포천시,6735000,2.8,4343,3.05
2019,09,20,하남시,3785000,2.92,65,3.27
2019,09,20,화성시,79710453,2.76,48992,2.94
2019,09,19,고양시,514100,3.71,483,4.03
2019,09,19,과천시,262450,3.34,219,3.15
2019,09,19,구리시,19864050,2.5,7514,3.02
2019,09,19,군포시,5958600,2.82,4285,3.03
2019,09,19,남양주시,17801400,2.97,11620,3.17
2019,09,19,동두천시,6725050,2.75,4580,3.05
2019,09,19,부천시,16384700,2.92,11029,3.07
2019,09,19,성남시분당구,441950,3.17,351,3.35
2019,09,19,성남시중원구,363950,2.85,285,3.16
2019,09,19,수원시장안구,24424150,2.92,17230,3.19
2019,09,19,수원시팔달구,10890100,2.78,7917,3.03
2019,09,19,수원시영통구,43085550,2.83,30841,3.15
2019,09,19,수원시권선구,35882900,2.87,24455,3.08
2019,09,19,시흥시,9516149,3.06,6481,3.2
2019,09,19,안양시,5377550,2.81,3527,2.95
2019,09,19,양주시,17657250,2.93,11988,3.15
2019,09,19,여주시,4591350,2.86,2320,2.96
2019,09,19,오산시,24337500,2.86,15643,3.08
2019,09,19,용인시,106837800,2.98,72204,3.19
2019,09,19,의왕시,20595150,2.78,5072,3.06
2019,09,19,의정부시,6287000,2.85,4248,3.05
2019,09,19,이천시,14273250,2.87,7636,3.07
2019,09,19,파주시,26548950,3.04,17372,3.21
2019,09,19,평택시,7093850,2.95,4402,3.16
2019,09,19,포천시,6859300,2.85,4464,3.14
2019,09,19,하남시,3080000,2.38,56,2.82
2019,09,19,화성시,84974910,2.94,52185,3.14
2019,09,18,고양시,476150,3.44,422,3.52
2019,09,18,과천시,222800,2.84,201,2.89
2019,09,18,구리시,34911950,4.4,8123,3.26
2019,09,18,군포시,6500100,3.08,4612,3.26
2019,09,18,남양주시,18079700,3.02,11826,3.23
2019,09,18,동두천시,7633450,3.12,4822,3.21
2019,09,18,부천시,16495900,2.94,11365,3.16
2019,09,18,성남시중원구,350200,2.74,295,3.27
2019,09,18,성남시분당구,407450,2.93,317,3.02
2019,09,18,수원시장안구,25633850,3.06,17808,3.29
2019,09,18,수원시팔달구,12050450,3.08,8563,3.27
2019,09,18,수원시영통구,48104000,3.16,32042,3.27
2019,09,18,수원시권선구,37685900,3.02,25785,3.24
2019,09,18,시흥시,9580599,3.08,6543,3.23
2019,09,18,안양시,5503350,2.88,3779,3.16
2019,09,18,양주시,18469450,3.06,12207,3.21
2019,09,18,여주시,4721200,2.95,2470,3.15
2019,09,18,오산시,26327800,3.09,16917,3.33
2019,09,18,용인시,109039800,3.04,72973,3.23
2019,09,18,의왕시,27287100,3.68,5212,3.14
2019,09,18,의정부시,7002250,3.18,4525,3.25
2019,09,18,이천시,15101150,3.03,8180,3.28
2019,09,18,파주시,25638200,2.94,17257,3.19
2019,09,18,평택시,7200800,3,4508,3.24
2019,09,18,포천시,7165650,2.97,4510,3.17
2019,09,18,하남시,4149500,3.21,69,3.48
2019,09,18,화성시,86175273,2.98,52198,3.14
2019,09,17,고양시,454350,3.28,405,3.38
2019,09,17,과천시,275050,3.5,241,3.47
2019,09,17,구리시,31765650,4,8219,3.3
2019,09,17,군포시,6678900,3.16,4771,3.37
2019,09,17,남양주시,18515200,3.09,11742,3.21
2019,09,17,동두천시,7536400,3.08,4721,3.14
2019,09,17,부천시,18000900,3.21,12021,3.34
2019,09,17,성남시분당구,431100,3.1,355,3.38
2019,09,17,성남시중원구,405400,3.17,310,3.44
2019,09,17,수원시팔달구,11773750,3.01,8538,3.26
2019,09,17,수원시영통구,52404450,3.44,32408,3.31
2019,09,17,수원시권선구,39720650,3.18,26574,3.34
2019,09,17,수원시장안구,26168300,3.12,17544,3.24
2019,09,17,시흥시,10167299,3.27,6758,3.34
2019,09,17,안양시,5655450,2.96,3760,3.15
2019,09,17,양주시,19301700,3.2,12640,3.33
2019,09,17,여주시,4875500,3.04,2543,3.25
2019,09,17,오산시,27712350,3.26,17195,3.39
2019,09,17,용인시,113266500,3.16,75550,3.34
2019,09,17,의왕시,22162900,2.99,5272,3.18
2019,09,17,의정부시,7194850,3.26,4734,3.4
2019,09,17,이천시,15557250,3.12,8107,3.26
2019,09,17,파주시,28092950,3.22,18534,3.42
2019,09,17,평택시,7654100,3.19,4847,3.48
2019,09,17,포천시,7408150,3.07,4643,3.26
2019,09,17,하남시,3949000,3.05,63,3.17
2019,09,17,화성시,89275447,3.09,53914,3.24
2019,09,16,고양시,422600,3.05,321,2.68
2019,09,16,과천시,246800,3.14,221,3.18
2019,09,16,구리시,44459250,5.6,7400,2.97
2019,09,16,군포시,6952400,3.29,4369,3.09
2019,09,16,남양주시,20154210,3.37,11928,3.26
2019,09,16,동두천시,7508150,3.07,4598,3.06
2019,09,16,부천시,17097800,3.05,10866,3.02
2019,09,16,성남시중원구,448350,3.51,319,3.54
2019,09,16,성남시분당구,299350,2.15,207,1.97
2019,09,16,수원시권선구,44250900,3.54,27663,3.48
2019,09,16,수원시장안구,29223600,3.49,18640,3.45
2019,09,16,수원시팔달구,14824050,3.79,9933,3.8
2019,09,16,수원시영통구,52300600,3.44,32111,3.28
2019,09,16,시흥시,11236550,3.61,6929,3.42
2019,09,16,안양시,6219550,3.25,3826,3.2
2019,09,16,양주시,19357400,3.21,12058,3.17
2019,09,16,여주시,4618400,2.88,2225,2.84
2019,09,16,오산시,27001400,3.17,15690,3.09
2019,09,16,용인시,127402250,3.55,79242,3.5
2019,09,16,의왕시,30719000,4.14,5263,3.17
2019,09,16,의정부시,7069399,3.21,4418,3.18
2019,09,16,이천시,17259750,3.47,8596,3.45
2019,09,16,파주시,31858050,3.65,19369,3.58
2019,09,16,평택시,6759500,2.81,3902,2.8
2019,09,16,포천시,8430400,3.5,4911,3.45
2019,09,16,하남시,4660000,3.6,70,3.53
2019,09,16,화성시,92840008,3.21,52560,3.16
2019,09,15,고양시,555000,4.01,425,3.55
2019,09,15,과천시,322200,4.1,261,3.76
2019,09,15,구리시,38479950,4.84,9806,3.94
2019,09,15,군포시,9145150,4.33,5429,3.84
2019,09,15,남양주시,26805200,4.48,15038,4.11
2019,09,15,동두천시,9655000,3.95,5433,3.62
2019,09,15,부천시,24034100,4.29,14152,3.94
2019,09,15,성남시분당구,492050,3.53,365,3.48
2019,09,15,성남시중원구,618350,4.84,355,3.94
2019,09,15,수원시팔달구,16305550,4.16,9804,3.75
2019,09,15,수원시영통구,64596800,4.25,37985,3.88
2019,09,15,수원시장안구,37727250,4.51,21948,4.06
2019,09,15,수원시권선구,55777100,4.46,32357,4.07
2019,09,15,시흥시,14072900,4.52,8124,4.01
2019,09,15,안양시,9651600,5.05,5366,4.49
2019,09,15,양주시,25002000,4.14,14557,3.83
2019,09,15,여주시,6355750,3.96,2916,3.72
2019,09,15,오산시,39524950,4.65,20779,4.09
2019,09,15,용인시,153328950,4.27,89228,3.95
2019,09,15,의왕시,51598450,6.96,6877,4.15
2019,09,15,의정부시,9607550,4.36,5665,4.07
2019,09,15,이천시,21614000,4.34,9956,4
2019,09,15,파주시,33414750,3.83,18964,3.5
2019,09,15,평택시,10732500,4.47,5656,4.06
2019,09,15,포천시,9790450,4.06,5307,3.73
2019,09,15,하남시,4522000,3.49,75,3.78
2019,09,15,화성시,126494033,4.38,67243,4.04
2019,09,14,고양시,437800,3.16,374,3.12
2019,09,14,과천시,232950,2.96,194,2.79
2019,09,14,구리시,12517900,1.58,7360,2.95
2019,09,14,군포시,7337950,3.48,4153,2.94
2019,09,14,남양주시,19056750,3.18,10312,2.82
2019,09,14,동두천시,8264750,3.38,4607,3.07
2019,09,14,부천시,18732150,3.34,10664,2.97
2019,09,14,성남시중원구,262250,2.05,164,1.82
2019,09,14,성남시분당구,441650,3.17,281,2.68
2019,09,14,수원시장안구,25004350,2.99,14131,2.61
2019,09,14,수원시영통구,43323700,2.85,25150,2.57
2019,09,14,수원시팔달구,12838850,3.28,7385,2.82
2019,09,14,수원시권선구,37440650,3,21345,2.68
2019,09,14,시흥시,9157150,2.94,5293,2.61
2019,09,14,안양시,5944450,3.11,3190,2.67
2019,09,14,양주시,22932049,3.8,12817,3.37
2019,09,14,여주시,5100450,3.18,2330,2.97
2019,09,14,오산시,25501000,3,12994,2.56
2019,09,14,용인시,109449500,3.05,61487,2.72
2019,09,14,의왕시,10231650,1.38,4834,2.91
2019,09,14,의정부시,7695350,3.49,4356,3.13
2019,09,14,이천시,15711300,3.16,7155,2.87
2019,09,14,파주시,32384450,3.71,17285,3.19
2019,09,14,평택시,7875050,3.28,3992,2.87
2019,09,14,포천시,7794550,3.23,3993,2.81
2019,09,14,하남시,10624000,8.21,108,5.44
2019,09,14,화성시,88251639,3.05,45017,2.7
2019,09,13,고양시,441000,3.18,298,2.49
2019,09,13,과천시,275600,3.51,207,2.98
2019,09,13,구리시,14525300,1.83,8180,3.28
2019,09,13,군포시,7286300,3.45,4186,2.96
2019,09,13,남양주시,20819400,3.48,11191,3.06
2019,09,13,동두천시,10321700,4.22,5643,3.75
2019,09,13,부천시,22396700,4,12513,3.48
2019,09,13,성남시분당구,562050,4.04,345,3.29
2019,09,13,성남시중원구,426550,3.34,267,2.96
2019,09,13,수원시팔달구,14829800,3.79,8664,3.31
2019,09,13,수원시영통구,46183800,3.04,27236,2.78
2019,09,13,수원시장안구,28351750,3.39,16196,3
2019,09,13,수원시권선구,46754350,3.74,25723,3.23
2019,09,13,시흥시,10655749,3.43,5996,2.96
2019,09,13,안양시,7272300,3.8,3803,3.18
2019,09,13,양주시,24513700,4.06,13623,3.58
2019,09,13,여주시,6127050,3.82,2758,3.52
2019,09,13,오산시,27798150,3.27,14581,2.87
2019,09,13,용인시,128096800,3.57,71209,3.15
2019,09,13,의왕시,13728250,1.85,5815,3.51
2019,09,13,의정부시,7622600,3.46,4312,3.1
2019,09,13,이천시,16609800,3.34,7642,3.07
2019,09,13,파주시,33123800,3.79,17757,3.28
2019,09,13,평택시,8815350,3.67,4678,3.36
2019,09,13,포천시,9761800,4.05,5150,3.62
2019,09,13,화성시,93685692,3.24,48058,2.89
2019,09,12,고양시,674350,4.87,517,4.32
2019,09,12,과천시,285050,3.63,259,3.73
2019,09,12,구리시,27966100,3.52,11320,4.54
2019,09,12,군포시,9298700,4.41,5884,4.16
2019,09,12,남양주시,27985500,4.67,16146,4.41
2019,09,12,동두천시,12702500,5.19,7378,4.91
2019,09,12,부천시,26264800,4.69,15476,4.3
2019,09,12,성남시분당구,675300,4.85,452,4.31
2019,09,12,성남시중원구,708050,5.54,465,5.15
2019,09,12,수원시권선구,57724050,4.62,33717,4.24
2019,09,12,수원시장안구,38838000,4.64,23494,4.35
2019,09,12,수원시영통구,65767800,4.32,40927,4.18
2019,09,12,수원시팔달구,18532400,4.73,11290,4.32
2019,09,12,시흥시,12404149,3.99,7831,3.87
2019,09,12,안양시,8419150,4.4,4800,4.02
2019,09,12,양주시,30815200,5.11,17888,4.71
2019,09,12,여주시,8105300,5.06,3826,4.88
2019,09,12,오산시,38199249,4.49,21608,4.26
2019,09,12,용인시,171352350,4.77,101521,4.49
2019,09,12,의왕시,33981600,4.58,7668,4.62
2019,09,12,의정부시,10109550,4.58,6049,4.35
2019,09,12,이천시,23247800,4.67,11246,4.52
2019,09,12,파주시,41796400,4.79,23596,4.36
2019,09,12,평택시,12202650,5.08,6603,4.74
2019,09,12,포천시,12147950,5.04,6619,4.65
2019,09,12,하남시,5828500,4.5,89,4.48
2019,09,12,화성시,122466146,4.24,67909,4.08
2019,09,11,고양시,601500,4.34,541,4.52
2019,09,11,과천시,332200,4.23,292,4.21
2019,09,11,구리시,37852850,4.77,11001,4.42
2019,09,11,군포시,9710650,4.6,6591,4.66
2019,09,11,남양주시,27960040,4.67,16808,4.59
2019,09,11,동두천시,12703100,5.19,7374,4.91
2019,09,11,부천시,25484170,4.55,15729,4.37
2019,09,11,성남시중원구,588700,4.6,404,4.48
2019,09,11,성남시분당구,628650,4.51,435,4.15
2019,09,11,수원시영통구,67166300,4.41,42510,4.34
2019,09,11,수원시팔달구,17378500,4.44,11247,4.3
2019,09,11,수원시장안구,38372350,4.58,23964,4.43
2019,09,11,수원시권선구,53711400,4.3,33469,4.21
2019,09,11,시흥시,15197150,4.89,9850,4.86
2019,09,11,안양시,9323650,4.87,5628,4.71
2019,09,11,양주시,29074750,4.82,17188,4.52
2019,09,11,여주시,6444100,4.02,3174,4.05
2019,09,11,오산시,38030100,4.47,22571,4.45
2019,09,11,용인시,160286200,4.47,99147,4.38
2019,09,11,의왕시,32426250,4.37,7126,4.3
2019,09,11,의정부시,9760650,4.43,6027,4.33
2019,09,11,이천시,20871650,4.19,10457,4.2
2019,09,11,파주시,43093050,4.94,25611,4.73
2019,09,11,평택시,10531300,4.39,6093,4.38
2019,09,11,포천시,11737800,4.87,6649,4.67
2019,09,11,하남시,3397500,2.62,58,2.92
2019,09,11,화성시,126461210,4.37,72225,4.34
2019,09,10,고양시,492050,3.55,403,3.37
2019,09,10,과천시,260500,3.32,219,3.15
2019,09,10,구리시,27492150,3.46,7460,2.99
2019,09,10,군포시,6471100,3.07,4368,3.09
2019,09,10,남양주시,17542110,2.93,10545,2.88
2019,09,10,동두천시,5820350,2.38,3439,2.29
2019,09,10,부천시,16046400,2.86,10021,2.79
2019,09,10,성남시분당구,586600,4.21,377,3.59
2019,09,10,성남시중원구,439850,3.44,297,3.29
2019,09,10,수원시영통구,46691550,3.07,30941,3.16
2019,09,10,수원시장안구,26308500,3.14,16879,3.12
2019,09,10,수원시팔달구,12676650,3.24,8359,3.2
2019,09,10,수원시권선구,40259550,3.22,25440,3.2
2019,09,10,시흥시,8504000,2.73,5587,2.76
2019,09,10,안양시,5325700,2.78,3330,2.79
2019,09,10,양주시,15476550,2.56,9354,2.46
2019,09,10,여주시,5561850,3.47,2662,3.4
2019,09,10,오산시,27266800,3.21,16411,3.23
2019,09,10,용인시,118267450,3.29,74260,3.28
2019,09,10,의왕시,22759599,3.07,5060,3.05
2019,09,10,의정부시,5916450,2.68,3678,2.64
2019,09,10,이천시,15767850,3.17,7941,3.19
2019,09,10,파주시,21569750,2.47,12853,2.37
2019,09,10,평택시,7838200,3.26,4557,3.27
2019,09,10,포천시,6275950,2.6,3534,2.48
2019,09,10,하남시,3100000,2.4,55,2.77
2019,09,10,화성시,89477724,3.1,51303,3.08
2019,09,09,고양시,405800,2.93,359,3
2019,09,09,과천시,258500,3.29,225,3.24
2019,09,09,구리시,42767450,5.38,8553,3.43
2019,09,09,군포시,7422350,3.52,4838,3.42
2019,09,09,남양주시,20855440,3.48,12435,3.4
2019,09,09,동두천시,8942600,3.66,5402,3.59
2019,09,09,부천시,19257300,3.44,12121,3.37
2019,09,09,성남시중원구,492700,3.85,309,3.43
2019,09,09,성남시분당구,496350,3.56,347,3.31
2019,09,09,수원시장안구,28488300,3.4,17673,3.27
2019,09,09,수원시권선구,41840650,3.35,25753,3.24
2019,09,09,수원시영통구,57365200,3.77,33904,3.46
2019,09,09,수원시팔달구,13723300,3.5,8973,3.43
2019,09,09,시흥시,10129048,3.26,6630,3.27
2019,09,09,안양시,5807600,3.04,3623,3.03
2019,09,09,양주시,20959400,3.47,12913,3.4
2019,09,09,여주시,5519050,3.44,2591,3.31
2019,09,09,오산시,27680350,3.25,16147,3.18
2019,09,09,용인시,126404700,3.52,77434,3.42
2019,09,09,의왕시,45941900,6.2,5728,3.45
2019,09,09,의정부시,8023150,3.64,4861,3.49
2019,09,09,이천시,17049000,3.42,8319,3.34
2019,09,09,파주시,31516150,3.61,18982,3.51
2019,09,09,평택시,7881850,3.28,4404,3.16
2019,09,09,포천시,8791050,3.65,5040,3.54
2019,09,09,하남시,6825500,5.27,95,4.79
2019,09,09,화성시,98126754,3.39,55225,3.32
2019,09,08,고양시,340900,2.46,300,2.51
2019,09,08,과천시,405200,5.16,321,4.62
2019,09,08,구리시,17446250,2.2,10684,4.29
2019,09,08,군포시,9617550,4.56,6029,4.26
2019,09,08,남양주시,28237850,4.71,16529,4.51
2019,09,08,동두천시,11696850,4.78,6723,4.47
2019,09,08,부천시,27456500,4.9,16429,4.57
2019,09,08,성남시중원구,601300,4.7,344,3.81
2019,09,08,성남시분당구,576250,4.14,410,3.91
2019,09,08,수원시권선구,57897900,4.63,34743,4.37
2019,09,08,수원시팔달구,17105250,4.37,10514,4.02
2019,09,08,수원시장안구,38587950,4.61,23385,4.33
2019,09,08,수원시영통구,65797150,4.32,40667,4.15
2019,09,08,시흥시,14985299,4.82,9312,4.6
2019,09,08,안양시,10100900,5.28,6223,5.21
2019,09,08,양주시,28384150,4.7,16528,4.35
2019,09,08,여주시,7690250,4.8,3483,4.44
2019,09,08,오산시,39514800,4.65,22065,4.35
2019,09,08,용인시,163168300,4.55,97719,4.32
2019,09,08,의왕시,10619149,1.43,6760,4.08
2019,09,08,의정부시,10675150,4.84,6340,4.56
2019,09,08,이천시,23449850,4.71,10945,4.4
2019,09,08,파주시,39359850,4.51,22458,4.15
2019,09,08,평택시,11348600,4.73,6025,4.33
2019,09,08,포천시,11310700,4.69,6195,4.36
2019,09,08,하남시,5847500,4.52,72,3.63
2019,09,08,화성시,140989963,4.88,77075,4.63
2019,09,07,고양시,367000,2.65,316,2.64
2019,09,07,과천시,184250,2.35,167,2.4
2019,09,07,구리시,18484150,2.33,6208,2.49
2019,09,07,군포시,5660650,2.68,3636,2.57
2019,09,07,남양주시,16406650,2.74,9764,2.67
2019,09,07,동두천시,6748500,2.76,3946,2.63
2019,09,07,부천시,14040150,2.51,8822,2.45
2019,09,07,성남시분당구,217950,1.57,172,1.64
2019,09,07,성남시중원구,466150,3.65,300,3.33
2019,09,07,수원시장안구,26473000,3.16,16450,3.04
2019,09,07,수원시팔달구,12413900,3.17,7946,3.04
2019,09,07,수원시권선구,39265500,3.14,24033,3.02
2019,09,07,수원시영통구,41903550,2.75,27089,2.76
2019,09,07,시흥시,8750250,2.81,5610,2.77
2019,09,07,안양시,6373500,3.33,3637,3.04
2019,09,07,양주시,14610500,2.42,8705,2.29
2019,09,07,여주시,4402650,2.75,2112,2.7
2019,09,07,오산시,23109800,2.72,13652,2.69
2019,09,07,용인시,111657700,3.11,68252,3.02
2019,09,07,의왕시,20613400,2.78,4440,2.68
2019,09,07,의정부시,5166050,2.34,3156,2.27
2019,09,07,이천시,15384900,3.09,7575,3.04
2019,09,07,파주시,24113600,2.76,14505,2.68
2019,09,07,평택시,5871200,2.44,3294,2.37
2019,09,07,포천시,6622600,2.75,3656,2.57
2019,09,07,하남시,2815500,2.18,54,2.72
2019,09,07,화성시,79178423,2.74,44879,2.7
2019,09,06,고양시,406050,2.93,401,3.35
2019,09,06,과천시,246250,3.13,231,3.33
2019,09,06,구리시,29656000,3.73,8723,3.5
2019,09,06,군포시,6704300,3.18,4649,3.29
2019,09,06,남양주시,19004000,3.17,12151,3.32
2019,09,06,동두천시,8189700,3.35,5300,3.53
2019,09,06,부천시,16569750,2.96,11339,3.15
2019,09,06,성남시분당구,487900,3.5,404,3.85
2019,09,06,성남시중원구,478400,3.74,318,3.53
2019,09,06,수원시영통구,50590350,3.33,32739,3.34
2019,09,06,수원시팔달구,12171450,3.11,8592,3.29
2019,09,06,수원시권선구,38963550,3.12,26099,3.28
2019,09,06,수원시장안구,25722650,3.07,17570,3.25
2019,09,06,시흥시,8952300,2.88,6138,3.03
2019,09,06,안양시,5803750,3.03,3754,3.14
2019,09,06,양주시,19173800,3.18,13047,3.43
2019,09,06,여주시,5424550,3.38,2836,3.62
2019,09,06,오산시,27509850,3.23,17238,3.4
2019,09,06,용인시,119812549,3.34,79100,3.5
2019,09,06,의왕시,27231500,3.67,5577,3.36
2019,09,06,의정부시,6800500,3.08,4537,3.26
2019,09,06,이천시,16618250,3.34,8727,3.5
2019,09,06,파주시,27001500,3.09,18085,3.34
2019,09,06,평택시,7931000,3.3,4983,3.58
2019,09,06,포천시,8133850,3.38,5076,3.57
2019,09,06,하남시,4638000,3.58,75,3.78
2019,09,06,화성시,91441709,3.16,55230,3.32
2019,09,05,고양시,527200,3.81,516,4.31
2019,09,05,과천시,235950,3,226,3.25
2019,09,05,구리시,19111800,2.41,7440,2.99
2019,09,05,군포시,6127200,2.9,4314,3.05
2019,09,05,남양주시,17457399,2.91,11357,3.1
2019,09,05,동두천시,7134050,2.92,4629,3.08
2019,09,05,부천시,17358650,3.1,11704,3.26
2019,09,05,성남시중원구,370300,2.9,275,3.05
2019,09,05,성남시분당구,377400,2.71,324,3.09
2019,09,05,수원시장안구,25872600,3.09,17713,3.28
2019,09,05,수원시팔달구,11283700,2.88,7918,3.03
2019,09,05,수원시권선구,36900400,2.95,24370,3.06
2019,09,05,수원시영통구,43233200,2.84,30145,3.08
2019,09,05,시흥시,9646000,3.1,6600,3.26
2019,09,05,안양시,5433650,2.84,3556,2.97
2019,09,05,양주시,18218950,3.02,12078,3.18
2019,09,05,여주시,4575450,2.85,2444,3.12
2019,09,05,오산시,24427650,2.87,15379,3.03
2019,09,05,용인시,106086400,2.96,70221,3.1
2019,09,05,의왕시,19350900,2.61,5175,3.12
2019,09,05,의정부시,6533850,2.96,4343,3.12
2019,09,05,이천시,14450950,2.9,7537,3.03
2019,09,05,파주시,27592650,3.16,17780,3.28
2019,09,05,평택시,6917150,2.88,4187,3.01
2019,09,05,포천시,6975300,2.89,4315,3.03
2019,09,05,하남시,3016000,2.33,54,2.72
2019,09,05,화성시,83426585,2.89,50421,3.03
2019,09,04,고양시,424950,3.07,372,3.11
2019,09,04,과천시,236500,3.01,220,3.17
2019,09,04,구리시,25304000,3.19,7628,3.06
2019,09,04,군포시,5922150,2.81,4214,2.98
2019,09,04,남양주시,16998300,2.84,11088,3.03
2019,09,04,동두천시,6536000,2.67,4241,2.82
2019,09,04,부천시,14758150,2.63,9875,2.75
2019,09,04,성남시중원구,340900,2.67,255,2.83
2019,09,04,성남시분당구,398550,2.86,307,2.93
2019,09,04,수원시영통구,41145550,2.7,29278,2.99
2019,09,04,수원시장안구,23050850,2.75,16010,2.96
2019,09,04,수원시권선구,33707050,2.7,22981,2.89
2019,09,04,수원시팔달구,11094550,2.83,7881,3.01
2019,09,04,시흥시,8272049,2.66,5799,2.86
2019,09,04,안양시,5382750,2.81,3549,2.97
2019,09,04,양주시,15675750,2.6,10452,2.75
2019,09,04,여주시,4069950,2.54,2131,2.72
2019,09,04,오산시,23304700,2.74,15162,2.99
2019,09,04,용인시,98956650,2.76,67418,2.98
2019,09,04,의왕시,23848500,3.22,4893,2.95
2019,09,04,의정부시,6049000,2.74,3945,2.84
2019,09,04,이천시,12426250,2.5,6640,2.67
2019,09,04,파주시,22457300,2.57,14957,2.76
2019,09,04,평택시,6241950,2.6,4017,2.88
2019,09,04,포천시,6007700,2.49,3795,2.67
2019,09,04,하남시,2828000,2.18,50,2.52
2019,09,04,화성시,76236759,2.64,46678,2.8
2019,09,03,고양시,512300,3.7,422,3.52
2019,09,03,과천시,207150,2.64,208,3
2019,09,03,구리시,26784100,3.37,7751,3.11
2019,09,03,군포시,6163950,2.92,4517,3.19
2019,09,03,남양주시,16966850,2.83,11004,3
2019,09,03,동두천시,7085700,2.9,4796,3.19
2019,09,03,부천시,15687650,2.8,11064,3.08
2019,09,03,성남시중원구,374300,2.93,293,3.25
2019,09,03,성남시분당구,439300,3.15,371,3.54
2019,09,03,수원시팔달구,11654900,2.98,8489,3.25
2019,09,03,수원시장안구,24954550,2.98,17344,3.21
2019,09,03,수원시영통구,44289500,2.91,32085,3.27
2019,09,03,수원시권선구,38385050,3.07,26505,3.33
2019,09,03,시흥시,8651949,2.78,6058,2.99
2019,09,03,안양시,5227900,2.73,3520,2.94
2019,09,03,양주시,17321800,2.87,11799,3.1
2019,09,03,여주시,4782500,2.98,2522,3.22
2019,09,03,오산시,26170950,3.08,16913,3.33
2019,09,03,용인시,110833800,3.09,75849,3.35
2019,09,03,의왕시,21976050,2.96,5256,3.17
2019,09,03,의정부시,6673650,3.03,4436,3.19
2019,09,03,이천시,14934550,3,7977,3.2
2019,09,03,파주시,26822400,3.07,18093,3.34
2019,09,03,평택시,7409050,3.08,4624,3.32
2019,09,03,포천시,6884900,2.86,4325,3.04
2019,09,03,하남시,2883500,2.23,53,2.67
2019,09,03,화성시,85491259,2.96,53076,3.19
2019,09,02,고양시,423300,3.06,385,3.22
2019,09,02,과천시,262100,3.34,235,3.38
2019,09,02,구리시,39172450,4.93,8631,3.46
2019,09,02,군포시,7417750,3.51,5017,3.55
2019,09,02,남양주시,19065710,3.18,11785,3.22
2019,09,02,동두천시,8103400,3.31,5145,3.42
2019,09,02,부천시,18262300,3.26,12266,3.41
2019,09,02,성남시중원구,417000,3.26,300,3.33
2019,09,02,성남시분당구,492250,3.54,408,3.89
2019,09,02,수원시장안구,27188600,3.25,18050,3.34
2019,09,02,수원시영통구,52961850,3.48,35564,3.63
2019,09,02,수원시팔달구,13380800,3.42,9093,3.48
2019,09,02,수원시권선구,41439400,3.32,27048,3.4
2019,09,02,시흥시,9265950,2.98,6393,3.16
2019,09,02,안양시,4980700,2.6,3354,2.81
2019,09,02,양주시,18913750,3.13,12581,3.31
2019,09,02,여주시,5349600,3.34,2642,3.37
2019,09,02,오산시,27715000,3.26,17105,3.37
2019,09,02,용인시,112066900,3.12,72741,3.22
2019,09,02,의왕시,42827000,5.78,5784,3.49
2019,09,02,의정부시,7109000,3.22,4723,3.39
2019,09,02,이천시,16785100,3.37,8537,3.43
2019,09,02,파주시,28835000,3.3,18512,3.42
2019,09,02,평택시,8339050,3.47,4897,3.52
2019,09,02,포천시,7907950,3.28,4778,3.36
2019,09,02,하남시,6010000,4.64,93,4.69
2019,09,02,화성시,96095528,3.32,57174,3.43
2019,09,01,고양시,523950,3.78,429,3.58
2019,09,01,과천시,295250,3.76,263,3.79
2019,09,01,구리시,13934700,1.75,9075,3.64
2019,09,01,군포시,8086350,3.83,5262,3.72
2019,09,01,남양주시,21545060,3.6,13240,3.61
2019,09,01,동두천시,8502300,3.48,5218,3.47
2019,09,01,부천시,21280700,3.8,13528,3.76
2019,09,01,성남시중원구,344350,2.69,222,2.46
2019,09,01,성남시분당구,560200,4.02,400,3.81
2019,09,01,수원시팔달구,13926150,3.56,9035,3.45
2019,09,01,수원시장안구,32568050,3.89,20340,3.76
