배출연도,배출월,광역시도,기초지자체,배출량(톤)
2017,12,경상남도,통영시,52045
2017,12,경상남도,김해시,1765784
2017,12,경상남도,거제시,29287
2017,12,경상남도,양산시,244734
2017,12,경상남도,의령군,2813
2017,12,경상남도,창녕군,109953
2017,12,경상남도,고성군,629
2017,12,제주특별자치도,제주시,1847140
2017,12,제주특별자치도,서귀포시,691509
2018,1,서울특별시,종로구,76201
2018,1,서울특별시,중구,149089
2018,1,서울특별시,용산구,5440
2018,1,서울특별시,성동구,338156
2018,1,서울특별시,광진구,157315
2018,1,서울특별시,동대문구,124542
2018,1,서울특별시,중랑구,438241
2018,1,서울특별시,성북구,188254
2018,1,서울특별시,도봉구,1678378
2018,1,서울특별시,노원구,1124058
2018,1,서울특별시,은평구,128194
2018,1,서울특별시,서대문구,458796
2018,1,서울특별시,마포구,1018296
2018,1,서울특별시,양천구,398913
2018,1,서울특별시,강서구,173435
2018,1,서울특별시,구로구,90426
2018,1,서울특별시,금천구,300553
2018,1,서울특별시,영등포구,798866
2018,1,서울특별시,동작구,444665
2018,1,서울특별시,서초구,356946
2018,1,서울특별시,강동구,368839
2018,1,서울특별시,송파구,1573379
2018,1,부산광역시,중구,7862
2018,1,부산광역시,서구,80190
2018,1,부산광역시,동구,54442
2018,1,부산광역시,영도구,157104
2018,1,부산광역시,부산진구,597744
2018,1,부산광역시,동래구,446570
2018,1,부산광역시,남구,488451
2018,1,부산광역시,북구,688349
2018,1,부산광역시,해운대구,1065273
2018,1,부산광역시,사하구,658781
2018,1,부산광역시,금정구,388340
2018,1,부산광역시,강서구,325816
2018,1,부산광역시,연제구,389351
2018,1,부산광역시,수영구,273761
2018,1,부산광역시,사상구,553586
2018,1,부산광역시,기장군,360853
2018,1,대구광역시,중구,136292
2018,1,대구광역시,동구,146540
2018,1,대구광역시,서구,71252
2018,1,대구광역시,남구,134797
2018,1,대구광역시,북구,378671
2018,1,대구광역시,수성구,506182
2018,1,대구광역시,달서구,1148948
2018,1,대구광역시,달성군,116536
2018,1,인천광역시,중구,117366
2018,1,인천광역시,동구,175222
2018,1,인천광역시,미추홀구,495070
2018,1,인천광역시,연수구,704249
2018,1,인천광역시,남동구,518375
2018,1,인천광역시,부평구,500096
2018,1,인천광역시,계양구,302009
2018,1,인천광역시,서구,1068309
2018,1,인천광역시,강화군,25592
2018,1,광주광역시,동구,102182
2018,1,광주광역시,서구,759334
2018,1,광주광역시,남구,409531
2018,1,광주광역시,북구,617097
2018,1,광주광역시,광산구,480594
2018,1,대전광역시,동구,23109
2018,1,대전광역시,중구,9575
2018,1,대전광역시,서구,68003
2018,1,대전광역시,유성구,63853
2018,1,대전광역시,대덕구,34076
2018,1,울산광역시,중구,108119
2018,1,울산광역시,남구,42948
2018,1,울산광역시,동구,49970
2018,1,울산광역시,북구,52026
2018,1,경기도,수원시장안구,750940
2018,1,경기도,수원시권선구,1042089
2018,1,경기도,수원시팔달구,367108
2018,1,경기도,수원시영통구,1361271
2018,1,경기도,성남시중원구,4553
2018,1,경기도,성남시분당구,13463
2018,1,경기도,의정부시,113487
2018,1,경기도,안양시,39354
2018,1,경기도,부천시,309915
2018,1,경기도,평택시,219240
2018,1,경기도,동두천시,204835
2018,1,경기도,고양시,15767
2018,1,경기도,구리시,751881
2018,1,경기도,남양주시,201322
2018,1,경기도,오산시,719933
2018,1,경기도,군포시,164932
2018,1,경기도,의왕시,618009
2018,1,경기도,용인시,3075596
2018,1,경기도,파주시,774187
2018,1,경기도,이천시,437203
2018,1,경기도,화성시,2316066
2018,1,경기도,광주시,480967
2018,1,경기도,양주시,430700
2018,1,경기도,포천시,195150
2018,1,경기도,여주시,130505
2018,1,강원도,춘천시,167792
2018,1,강원도,원주시,814884
2018,1,강원도,강릉시,164746
2018,1,강원도,동해시,718626
2018,1,강원도,삼척시,65526
2018,1,강원도,홍천군,72187
2018,1,강원도,횡성군,63152
2018,1,강원도,고성군,4747
2018,1,충청북도,청주시,1135313
2018,1,충청남도,서산시,11766
2018,1,전라북도,군산시,625049
2018,1,전라북도,익산시,3088830
2018,1,전라북도,정읍시,552217
2018,1,전라북도,진안군,21143
2018,1,전라북도,임실군,16387
2018,1,전라북도,순창군,7329
2018,1,전라북도,고창군,58973
2018,1,전라북도,부안군,52988
2018,1,전라남도,순천시,287202
2018,1,전라남도,광양시,589606
2018,1,전라남도,해남군,2698
2018,1,전라남도,무안군,4437
2018,1,경상북도,포항시,740986
2018,1,경상북도,김천시,276500
2018,1,경상북도,안동시,324126
2018,1,경상북도,구미시,1150938
2018,1,경상북도,영주시,69893
2018,1,경상북도,상주시,94679
2018,1,경상북도,경산시,409467
2018,1,경상북도,예천군,33810
2018,1,경상북도,울진군,124067
2018,1,경상북도,울릉군,11624
2018,1,경상남도,진주시,625665
2018,1,경상남도,통영시,43733
2018,1,경상남도,김해시,1549227
2018,1,경상남도,거제시,26418
2018,1,경상남도,양산시,224284
2018,1,경상남도,의령군,2537
2018,1,경상남도,창녕군,186504
2018,1,경상남도,고성군,3288
2018,1,제주특별자치도,제주시,1887192
2018,1,제주특별자치도,서귀포시,677722
2018,2,서울특별시,종로구,72865
2018,2,서울특별시,중구,142920
2018,2,서울특별시,용산구,5193
2018,2,서울특별시,성동구,319474
2018,2,서울특별시,광진구,153731
2018,2,서울특별시,동대문구,129040
2018,2,서울특별시,중랑구,433459
2018,2,서울특별시,성북구,182422
2018,2,서울특별시,도봉구,1543977
2018,2,서울특별시,노원구,1069305
2018,2,서울특별시,은평구,123082
2018,2,서울특별시,서대문구,434504
2018,2,서울특별시,마포구,924226
2018,2,서울특별시,양천구,361223
2018,2,서울특별시,강서구,174538
2018,2,서울특별시,구로구,88981
2018,2,서울특별시,금천구,294193
2018,2,서울특별시,영등포구,759633
2018,2,서울특별시,동작구,426249
2018,2,서울특별시,서초구,337743
2018,2,서울특별시,강동구,364725
2018,2,서울특별시,송파구,1470125
2018,2,부산광역시,중구,7903
2018,2,부산광역시,서구,79351
2018,2,부산광역시,동구,53242
2018,2,부산광역시,영도구,156764
2018,2,부산광역시,부산진구,584783
2018,2,부산광역시,동래구,421205
2018,2,부산광역시,남구,470442
2018,2,부산광역시,북구,666169
2018,2,부산광역시,해운대구,1025616
2018,2,부산광역시,사하구,648455
2018,2,부산광역시,금정구,369904
2018,2,부산광역시,강서구,301384
2018,2,부산광역시,연제구,376491
2018,2,부산광역시,수영구,265992
2018,2,부산광역시,사상구,546728
2018,2,부산광역시,기장군,333760
2018,2,대구광역시,중구,131878
2018,2,대구광역시,동구,140565
2018,2,대구광역시,서구,70567
2018,2,대구광역시,남구,131571
2018,2,대구광역시,북구,371981
2018,2,대구광역시,수성구,475794
2018,2,대구광역시,달서구,1102659
2018,2,대구광역시,달성군,104539
2018,2,인천광역시,중구,118771
2018,2,인천광역시,동구,176718
2018,2,인천광역시,미추홀구,489866
2018,2,인천광역시,연수구,699238
2018,2,인천광역시,남동구,512224
2018,2,인천광역시,부평구,487657
2018,2,인천광역시,계양구,293763
2018,2,인천광역시,서구,1045683
2018,2,인천광역시,강화군,25056
2018,2,광주광역시,동구,100865
2018,2,광주광역시,서구,750405
2018,2,광주광역시,남구,398267
2018,2,광주광역시,북구,606301
2018,2,광주광역시,광산구,470232
2018,2,대전광역시,동구,22389
2018,2,대전광역시,중구,8824
2018,2,대전광역시,서구,76070
2018,2,대전광역시,유성구,59375
2018,2,대전광역시,대덕구,32880
2018,2,울산광역시,중구,99437
2018,2,울산광역시,남구,39986
2018,2,울산광역시,동구,44737
2018,2,울산광역시,북구,49261
2018,2,경기도,수원시장안구,711909
2018,2,경기도,수원시권선구,1019974
2018,2,경기도,수원시팔달구,340537
2018,2,경기도,수원시영통구,1263656
2018,2,경기도,성남시중원구,4166
2018,2,경기도,성남시분당구,12435
2018,2,경기도,의정부시,102958
2018,2,경기도,안양시,38483
2018,2,경기도,부천시,313226
2018,2,경기도,평택시,206901
2018,2,경기도,동두천시,200341
2018,2,경기도,고양시,14870
2018,2,경기도,구리시,708822
2018,2,경기도,남양주시,209281
2018,2,경기도,오산시,683023
2018,2,경기도,군포시,160156
2018,2,경기도,의왕시,608305
2018,2,경기도,용인시,2898600
2018,2,경기도,파주시,751588
2018,2,경기도,이천시,412582
2018,2,경기도,화성시,2150630
2018,2,경기도,광주시,332335
2018,2,경기도,양주시,424158
2018,2,경기도,포천시,190167
2018,2,경기도,여주시,128589
2018,2,강원도,춘천시,166014
2018,2,강원도,원주시,779957
2018,2,강원도,강릉시,155838
2018,2,강원도,동해시,627971
2018,2,강원도,삼척시,62521
2018,2,강원도,홍천군,72815
2018,2,강원도,횡성군,61695
2018,2,강원도,고성군,4635
2018,2,충청북도,청주시,1089499
2018,2,충청남도,서산시,11232
2018,2,전라북도,군산시,608131
2018,2,전라북도,익산시,2916777
2018,2,전라북도,정읍시,517072
2018,2,전라북도,진안군,21197
2018,2,전라북도,임실군,16639
2018,2,전라북도,순창군,7119
2018,2,전라북도,고창군,59938
2018,2,전라북도,부안군,52263
2018,2,전라남도,순천시,283634
2018,2,전라남도,광양시,585091
2018,2,전라남도,해남군,2489
2018,2,전라남도,무안군,5285
2018,2,경상북도,포항시,736435
2018,2,경상북도,김천시,265770
2018,2,경상북도,안동시,314011
2018,2,경상북도,구미시,1060895
2018,2,경상북도,영주시,70020
2018,2,경상북도,상주시,92670
2018,2,경상북도,경산시,395348
2018,2,경상북도,예천군,35057
2018,2,경상북도,울진군,119772
2018,2,경상북도,울릉군,8367
2018,2,경상남도,진주시,588944
2018,2,경상남도,통영시,41747
2018,2,경상남도,김해시,1454635
2018,2,경상남도,거제시,22871
2018,2,경상남도,양산시,212669
2018,2,경상남도,의령군,2458
2018,2,경상남도,창녕군,96108
2018,2,경상남도,고성군,5216
2018,2,제주특별자치도,제주시,1648892
2018,2,제주특별자치도,서귀포시,596316
2018,3,서울특별시,종로구,77091
2018,3,서울특별시,중구,151725
2018,3,서울특별시,용산구,5460
2018,3,서울특별시,성동구,336783
2018,3,서울특별시,광진구,165136
2018,3,서울특별시,동대문구,136309
2018,3,서울특별시,중랑구,454963
2018,3,서울특별시,성북구,199447
2018,3,서울특별시,도봉구,1700235
2018,3,서울특별시,노원구,1139832
2018,3,서울특별시,은평구,128994
2018,3,서울특별시,서대문구,458382
2018,3,서울특별시,마포구,1046369
2018,3,서울특별시,양천구,411706
2018,3,서울특별시,강서구,199193
2018,3,서울특별시,구로구,94817
2018,3,서울특별시,금천구,311087
2018,3,서울특별시,영등포구,817997
2018,3,서울특별시,동작구,453448
2018,3,서울특별시,서초구,373579
2018,3,서울특별시,강동구,398044
2018,3,서울특별시,송파구,1580288
2018,3,부산광역시,중구,7657
2018,3,부산광역시,서구,77832
2018,3,부산광역시,동구,53224
2018,3,부산광역시,영도구,151656
2018,3,부산광역시,부산진구,573544
2018,3,부산광역시,동래구,424067
2018,3,부산광역시,남구,476987
2018,3,부산광역시,북구,668606
2018,3,부산광역시,해운대구,1047523
2018,3,부산광역시,사하구,658843
2018,3,부산광역시,금정구,373792
2018,3,부산광역시,강서구,313382
2018,3,부산광역시,연제구,375869
2018,3,부산광역시,수영구,264998
2018,3,부산광역시,사상구,540574
2018,3,부산광역시,기장군,350040
2018,3,대구광역시,중구,137043
2018,3,대구광역시,동구,144304
2018,3,대구광역시,서구,71126
2018,3,대구광역시,남구,134000
2018,3,대구광역시,북구,390152
2018,3,대구광역시,수성구,501812
2018,3,대구광역시,달서구,1148794
2018,3,대구광역시,달성군,113050
2018,3,인천광역시,중구,124041
2018,3,인천광역시,동구,179215
2018,3,인천광역시,미추홀구,523400
2018,3,인천광역시,연수구,732423
2018,3,인천광역시,남동구,538790
2018,3,인천광역시,부평구,511399
2018,3,인천광역시,계양구,303949
2018,3,인천광역시,서구,1105652
2018,3,인천광역시,강화군,26627
2018,3,광주광역시,동구,100959
2018,3,광주광역시,서구,770702
2018,3,광주광역시,남구,418610
2018,3,광주광역시,북구,634439
2018,3,광주광역시,광산구,539447
2018,3,대전광역시,동구,23999
2018,3,대전광역시,중구,9609
2018,3,대전광역시,서구,80684
2018,3,대전광역시,유성구,58981
2018,3,대전광역시,대덕구,34911
2018,3,울산광역시,중구,102927
2018,3,울산광역시,남구,49667
2018,3,울산광역시,동구,53919
2018,3,울산광역시,북구,52957
2018,3,경기도,수원시장안구,759086
2018,3,경기도,수원시권선구,1081026
2018,3,경기도,수원시팔달구,360178
2018,3,경기도,수원시영통구,1392691
2018,3,경기도,성남시중원구,4495
2018,3,경기도,성남시분당구,13831
